"CO_MUNICIPIO";"NO_MUNICIPIO";"CO_SIGLA_ESTADO";"TP_CADASTRO";"TP_PACTO";"TP_ENVIA";"TP_ENVIA_CNES";"TP_CIB_SAS";"TP_PLENO_ORIGEM";"TP_MAC";"NU_POPULACAO";"NU_DENSIDADE";"CMTP_INICIO_MAC"
"312570";"FELIXLANDIA";"MG";"S";"S";"1";"S";"S";"N";"S";"";"9";"032018"
"312600";"FLORESTAL";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"312620";"FORMOSO";"MG";"S";"S";"1";"S";"S";"N";"S";"";"2";"042018"
"312630";"FORTALEZA DE MINAS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"312640";"FORTUNA DE MINAS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"312675";"FRANCISCOPOLIS";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"312680";"FREI GASPAR";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"312695";"FREI LAGONEGRO";"MG";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"351980";"ICEM";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"352020";"IGARATA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"352130";"IPUA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"352170";"ITABERA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"352210";"ITANHAEM";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"352290";"ITAPUI";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"352340";"ITATIBA";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"352390";"ITU";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"352480";"JALES";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"352570";"JOSE BONIFACIO";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"352660";"LAVRINHAS";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"352710";"LINS";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"352740";"LUCELIA";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"352840";"MAIRINQUE";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"352885";"MARAPOAMA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"352920";"MARTINOPOLIS";"SP";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"352970";"MIGUELOPOLIS";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"353090";"MOMBUCA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"353140";"MONTE APRAZIVEL";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"353190";"MORRO AGUDO";"SP";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"353220";"NARANDIBA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"353286";"NOVA CASTILHO";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"353330";"NOVA LUZITANIA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"353510";"PALMARES PAULISTA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"353570";"PARAISO";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"510617";"NOVA NAZARE";"MT";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"510621";"NOVA CANAA DO NORTE";"MT";"S";"S";"1";"S";"S";"N";"S";"";"2";"032018"
"510625";"NOVA XAVANTINA";"MT";"S";"S";"1";"S";"S";"N";"S";"";"3";"032018"
"510629";"PARANAITA";"MT";"S";"S";"1";"S";"S";"N";"S";"";"2";"032018"
"510642";"PEIXOTO DE AZEVEDO";"MT";"S";"S";"1";"S";"S";"N";"S";"";"2";"032018"
"510665";"PONTAL DO ARAGUAIA";"MT";"S";"S";"1";"S";"S";"N";"S";"";"2";"032018"
"510685";"PORTO ESTRELA";"MT";"S";"S";"1";"S";"S";"N";"S";"";"2";"032018"
"510710";"SAO JOSE DOS QUATRO MARCOS";"MT";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"510729";"SAO JOSE DO POVO";"MT";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"510757";"RONDOLANDIA";"MT";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"510777";"SANTA TEREZINHA";"MT";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"510787";"SAPEZAL";"MT";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"510792";"SORRISO";"MT";"S";"S";"1";"S";"S";"N";"S";"";"6";"032018"
"510800";"TAPURAH";"MT";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"510820";"TORIXOREU";"MT";"S";"S";"1";"S";"S";"N";"S";"";"2";"032018"
"510840";"VARZEA GRANDE";"MT";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"510885";"NOVA MARILANDIA";"MT";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"520005";"ABADIA DE GOIAS";"GO";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"520017";"AGUA FRIA DE GOIAS";"GO";"S";"S";"1";"S";"S";"N";"S";"";"2";"032018"
"520050";"ALOANDIA";"GO";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"520082";"AMARALINA";"GO";"S";"S";"1";"S";"S";"N";"S";"";"2";"032018"
"520130";"ANICUNS";"GO";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"520215";"ARAGUAPAZ";"GO";"S";"S";"1";"S";"S";"N";"S";"";"3";"032018"
"520280";"AVELINOPOLIS";"GO";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"520330";"BELA VISTA DE GOIAS";"GO";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"520357";"BONOPOLIS";"GO";"S";"S";"1";"S";"S";"N";"S";"";"2";"032018"
"520393";"BURITI DE GOIAS";"GO";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"520410";"CACHOEIRA ALTA";"GO";"S";"S";"1";"S";"S";"N";"S";"";"5";"032018"
"520440";"CAIAPONIA";"GO";"S";"S";"1";"S";"S";"N";"S";"";"2";"032018"
"520465";"CAMPINACU";"GO";"S";"S";"1";"S";"S";"N";"S";"";"2";"032018"
"520490";"CAMPOS BELOS";"GO";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"520510";"CATALAO";"GO";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"520551";"COCALZINHO DE GOIAS";"GO";"S";"S";"1";"S";"S";"N";"S";"";"8";"032018"
"520640";"CRIXAS";"GO";"S";"S";"1";"S";"S";"N";"S";"";"3";"032018"
"520690";"DAVINOPOLIS";"GO";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"520735";"EDEALINA";"GO";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"520750";"ESTRELA DO NORTE";"GO";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"520815";"GAMELEIRA DE GOIAS";"GO";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"520850";"GOIANDIRA";"GO";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"520920";"GUAPO";"GO";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"520940";"GUARANI DE GOIAS";"GO";"S";"S";"1";"S";"S";"N";"S";"";"3";"032018"
"520980";"HIDROLINA";"GO";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"521010";"IPAMERI";"GO";"S";"S";"1";"S";"S";"N";"S";"";"5";"032018"
"521040";"ITABERAI";"GO";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"521080";"ITAJA";"GO";"S";"S";"1";"S";"S";"N";"S";"";"3";"032018"
"521130";"ITARUMA";"GO";"S";"S";"1";"S";"S";"N";"S";"";"2";"032018"
"521170";"JANDAIA";"GO";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"521205";"JESUPOLIS";"GO";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"521230";"LEOPOLDO DE BULHOES";"GO";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"521295";"MATRINCHA";"GO";"S";"S";"1";"S";"S";"N";"S";"";"4";"032018"
"521340";"MOIPORA";"GO";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"521380";"MORRINHOS";"GO";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"521400";"MOZARLANDIA";"GO";"S";"S";"1";"S";"S";"N";"S";"";"8";"032018"
"521440";"NAZARIO";"GO";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"521470";"NOVA AMERICA";"GO";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"521486";"NOVA GLORIA";"GO";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"521520";"NOVO BRASIL";"GO";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"521540";"OURO VERDE DE GOIAS";"GO";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"521565";"PALESTINA DE GOIAS";"GO";"S";"S";"1";"S";"S";"N";"S";"";"2";"032018"
"521630";"PARANAIGUARA";"GO";"S";"S";"1";"S";"S";"N";"S";"";"7";"032018"
"521680";"PETROLINA DE GOIAS";"GO";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"521810";"PORTELANDIA";"GO";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"521890";"RUBIATABA";"GO";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"521910";"SANTA BARBARA DE GOIAS";"GO";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"521935";"SANTA ISABEL";"GO";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"521950";"SANTA ROSA DE GOIAS";"GO";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"521971";"SANTO ANTONIO DA BARRA";"GO";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"521990";"SAO FRANCISCO DE GOIAS";"GO";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"522010";"SAO LUIS DE MONTES BELOS";"GO";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430350";"CAMAQUA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"430360";"CAMBARA DO SUL";"RS";"S";"S";"1";"S";"S";"N";"S";"";"6";"102018"
"430367";"CAMPESTRE DA SERRA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430380";"CAMPINAS DO SUL";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430390";"CAMPO BOM";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430410";"CAMPOS BORGES";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430430";"CANDIDO GODOI";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430461";"CANUDOS DO VALE";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"430463";"CAPAO DA CANOA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430465";"CAPAO DO CIPO";"RS";"S";"S";"1";"S";"S";"N";"S";"";"3";"102018"
"430470";"CARAZINHO";"RS";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"430471";"CARAA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"430480";"CARLOS BARBOSA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430490";"CASCA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430495";"CASEIROS";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430511";"CENTENARIO";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"430515";"CERRO GRANDE";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430520";"CERRO LARGO";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430530";"CHAPADA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430537";"CHARRUA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"092018"
"430545";"CIDREIRA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"430560";"COLORADO";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"062018"
"430583";"COQUEIRO BAIXO";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"430585";"COQUEIROS DO SUL";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430593";"CORONEL PILAR";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430595";"COTIPORA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430600";"CRISSIUMAL";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430605";"CRISTAL";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430613";"CRUZALTENSE";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"430630";"DAVID CANABARRO";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430635";"DEZESSEIS DE NOVEMBRO";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"430640";"DOIS IRMAOS";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430642";"DOIS IRMAOS DAS MISSOES";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"430655";"DOM PEDRO DE ALCANTARA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430675";"DOUTOR RICARDO";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"430680";"ENCANTADO";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430692";"ENGENHO VELHO";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430693";"ENTRE-IJUIS";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430697";"EREBANGO";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"430705";"ERNESTINA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430720";"ERVAL GRANDE";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430730";"ERVAL SECO";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430745";"ESPERANCA DO SUL";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"430750";"ESPUMOSO";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430780";"ESTRELA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430781";"ESTRELA VELHA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"430786";"FAGUNDES VARELA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430790";"FARROUPILHA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430810";"FELIZ";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430825";"FLORIANO PEIXOTO";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"430840";"FORMIGUEIRO";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"430845";"FORTALEZA DOS VALOS";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"430860";"GARIBALDI";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430870";"GAURAMA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"430880";"GENERAL CAMARA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430890";"GETULIO VARGAS";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430905";"GLORINHA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"430912";"GRAMADO DOS LOUREIROS";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"430940";"GUAPORE";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430950";"GUARANI DAS MISSOES";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430957";"HERVEIRAS";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"430960";"HORIZONTINA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430975";"IBARAMA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"430995";"IBIRAPUITA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"431000";"IBIRUBA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"431030";"ILOPOLIS";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"431040";"INDEPENDENCIA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"431041";"INHACORA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"431046";"IPIRANGA DO SUL";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"431053";"ITAARA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"431057";"ITAPUCA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"431070";"ITATIBA DO SUL";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"052018"
"431075";"IVORA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"431087";"JACUIZINHO";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"431090";"JACUTINGA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"431115";"JOIA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"7";"032018"
"431123";"LAGOA BONITA DO SUL";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"431127";"LAGOA DOS TRES CANTOS";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"431130";"LAGOA VERMELHA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"431150";"LAVRAS DO SUL";"RS";"S";"S";"1";"S";"S";"N";"S";"";"3";"102018"
"431160";"LIBERATO SALZANO";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"431170";"MACHADINHO";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"431173";"MAMPITUBA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"431177";"MAQUINE";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"431180";"MARAU";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"431200";"MARIANO MORO";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"431205";"MARQUES DE SOUZA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"431210";"MATA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"431217";"MATO QUEIMADO";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"431230";"MIRAGUAI";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"431235";"MONTAURI";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"431242";"MORMACO";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"431247";"MORRO REUTER";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"431250";"MOSTARDAS";"RS";"S";"S";"1";"S";"S";"N";"S";"";"6";"102018"
"431261";"MUITOS CAPOES";"RS";"S";"S";"1";"S";"S";"N";"S";"";"2";"032018"
"431262";"MULITERNO";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"431270";"NONOAI";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"431275";"NOVA ALVORADA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"431290";"NOVA BASSANO";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"431295";"NOVA BOA VISTA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"431301";"NOVA CANDELARIA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"431303";"NOVA ESPERANCA DO SUL";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"431320";"NOVA PETROPOLIS";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430450";"CANGUCU";"RS";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"430462";"CAPAO BONITO DO SUL";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430469";"CAPITAO";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"430485";"CARLOS GOMES";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"430500";"CATUIPE";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"430517";"CERRO GRANDE DO SUL";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"430535";"CHARQUEADAS";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430543";"CHUI";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"430550";"CIRIACO";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430580";"CONSTANTINA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430590";"CORONEL BICACO";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430597";"COXILHA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"430610";"CRUZ ALTA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"430632";"DERRUBADAS";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430637";"DILERMANDO DE AGUIAR";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"430650";"DOM FELICIANO";"RS";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"430673";"DOUTOR MAURICIO CARDOSO";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"430690";"ENCRUZILHADA DO SUL";"RS";"S";"S";"1";"S";"S";"N";"S";"";"7";"032018"
"430700";"ERECHIM";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430710";"HERVAL";"RS";"S";"S";"1";"S";"S";"N";"S";"";"4";"102018"
"430740";"ESMERALDA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430760";"ESTANCIA VELHA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430783";"EUGENIO DE CASTRO";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"430800";"FAXINAL DO SOTURNO";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430820";"FLORES DA CUNHA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430843";"FORQUETINHA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430865";"GARRUCHOS";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"430885";"GENTIL";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430910";"GRAMADO";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430915";"GRAMADO XAVIER";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"430955";"HARMONIA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"430965";"HULHA NEGRA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"102018"
"430990";"IBIRAIARAS";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"431020";"IJUI";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"431036";"IMIGRANTE";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"431043";"IPE";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"431055";"ITACURUBI";"RS";"S";"S";"1";"S";"S";"N";"S";"";"3";"102018"
"431060";"ITAQUI";"RS";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"431085";"JABOTICABA";"RS";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"431100";"JAGUARAO";"RS";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"352140";"IRACEMAPOLIS";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"352150";"IRAPUA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"352180";"ITAI";"SP";"S";"S";"1";"S";"S";"N";"S";"";"";"032018"
"352190";"ITAJOBI";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"352220";"ITAPECERICA DA SERRA";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"352240";"ITAPEVA";"SP";"S";"S";"1";"S";"S";"S";"S";"";"";"032018"
"352250";"ITAPEVI";"SP";"S";"S";"1";"S";"S";"N";"S";"";"2";"032018"
"352270";"ITAPOLIS";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"352280";"ITAPORANGA";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"352350";"ITATINGA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"352400";"ITUPEVA";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"352410";"ITUVERAVA";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"352440";"JACAREI";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"352450";"JACI";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"352470";"JAGUARIUNA";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"352490";"JAMBEIRO";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"352500";"JANDIRA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"6";"032018"
"352520";"JARINU";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"352540";"JERIQUARA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"352585";"JUMIRIM";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"352600";"JUNQUEIROPOLIS";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"352620";"JUQUITIBA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"352640";"LARANJAL PAULISTA";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"352680";"LENCOIS PAULISTA";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"352690";"LIMEIRA";"SP";"S";"S";"1";"S";"S";"S";"S";"";"1";"032018"
"352725";"LOURDES";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"352730";"LOUVEIRA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"352760";"LUIS ANTONIO";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"352770";"LUIZIANIA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"352790";"LUTECIA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"352830";"MAGDA";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
"352860";"MANDURI";"SP";"S";"S";"1";"S";"S";"N";"S";"";"1";"032018"
